source	target
ARNTL	CSNK1E
CTBP1	RBPJ
USF1	HOXB4
IKBKG	IRF3
SP3	LHB
STAT1	APOE
SPI1	CSF1
RARB	RARRES3
SP1	MADCAM1
TFAP2A	SLC13A4
TP53	PTK2B
ETS2	TGFBR2
MYC	AKR1B10
TCF7L2	CTNNB1
USF1	MYOC
RXRB	ANGPTL4
SMAD3	MMP13
NFKB1	TP53
PPARG	AQP7
IL4	hsa-miR-29a
REL	NFKBIA
PPARA	GADD45A
E2F2	ENAH
AKT2	hsa-miR-22
STAT6	SOCS5
E2F1	XAGE5
IKBKB	AKT1
TCF7L1	CCND1
RELA	CTNNB1
TFAP2A	APEX1
NFKB1	MMP3
SP1	MUC5AC
PPARG	CD40
JUN	POMC
STAT3	FLT3
E2F1	SLC15A1
POU2F1	LIPC
HDAC1	RBPJ
STAT6	CCND3
ETS1	REN
TCF7L2	EP300
MYC	ITGB3BP
POU2F1	PSG1
RXRA	ACOX1
ETS1	FLT1
E2F4	S100A6
MYB	GATA1
E2F2	N4BP2L1
E2F4	METTL3
EGR1	hsa-miR-183
USF2	LIPE
ATF2	CYP11B1
E2F1	SUGP2
AR	SEMA6B
JUN	TGFB1
EGR1	PDGFC
NCOR2	RBPJ
MYC	ZBTB17
RXRB	ILK
STAT6	SOCS4
PREB	SAR1B
E2F1	TSPAN6
RELA	ICAM1
JUN	EMILIN1
STAT1	PTGFR
E2F1	ARNT
ETS1	CSNK2B
E2F4	TERT
POU2F2	CCR5
ERG	VWF
JUN	TFRC
STAT3	hsa-miR-21
RUNX1T1	SPI1
SP3	ETF1
GLI2	WNT11
ATF1	CD8A
TFAP2A	HSD17B2
PER1	CUL1
E2F1	PAX2
E2F4	HPGD
SMAD3	RBL2
NFKB1	MET
AR	PGC
CREBBP	HIF1A
TFAP2A	HSPB1
TFAP2A	HOXA2
IKBKB	NFKBIA
MYC	FIGF
ATF1	IL1B
ETS1	PCSK6
RELA	SELE
SMAD2	EP300
SMAD4	TCF7L1
E2F4	TTK
RARG	S100A9
ESR1	AKT1
JUN	POLA2
STAT1	CDKN1A
BMPR1B	hsa-miR-21
STAT1	B3GAT3
STAT5A	JAK2
TP53	CCNG2
TFAP2A	IL4
MYB	SOCS2
PGR	IFNB1
HOXB4	NOL3
KAT2B	RBPJ
CEBPA	IL12B
MYC	RBBP8
TWIST1	hsa-miR-373
MYC	CLN5
AR	CD40
TFAP2A	SYT1
MCM7	ORC4
NFATC1	TNF
SOS1	SPRED2
MYB	NOL3
E2F2	TIGD3
STAT5B	SOCS5
E2F4	RFC4
CEBPA	IL5
JUN	CYP27B1
NFKB1	VAV1
MYC	METTL1
RARG	RARB
CLOCK	PER1
EP300	PRKACG
E2F1	PPAT
RARB	FBP2
ETS2	KRAS
MYB	PAGE1
E2F1	PIGB
CREB3L1	PRKX
SP1	NOL3
NFATC4	MAPK13
SMAD4	RBL1
CEBPB	TNFAIP6
ETS2	CYP11A1
PIAS2	STAT3
SP1	JUN
SMAD2	SKP1P2
USF1	CYP3A7
APC	DVL3
ATF4	RPS6KA6
E2F4	MCM3
STAT1	TIMP1
SMAD3	EIF4ENIF1
JUN	SEC62
USF2	FGA
SP1	ATP1A3
PPARA	DBI
FOS	PLAUR
RARA	AR
ATF1	TOP2A
MYB	PLA2G6
ETS1	MYB
E2F1	LOC283745
LEF1	CSNK1E
WWP1	CSF1R
HMGA1	hsa-miR-29a
E2F1	CRYBG3
NFKB1	hsa-miR-16
NEUROG3	NKX2-2
RARG	PTHLH
EPAS1	KDR
CEBPB	PPARG
STAT5B	CCND1
NEUROG3	PAX6
PPARD	ACOX3
TP53	BRCA1
SMAD4	NKX2-5
ESR1	CYP19A1
PPARD	SCARB1
SRC	hsa-miR-145
IFNB1	hsa-miR-143
SRC	hsa-miR-143
IKBKB	IRS2
SP1	SERPINA3
RARA	CETP
ETS1	ANGPT2
STAT3	TIMP3
MYC	LMNA
RARG	SMARCA2
E2F1	HLTF
E2F1	HIST1H2AE
E2F1	KCNK10
STAT5A	IFNG
NFKB1	NFKBIA
MYC	CCT8
USF1	IRF3
SOS1	CCND1
ATF1	TH
RELA	IRF4
SP1	CDKN2D
MYC	MT3
RELA	PTGS2
AR	SAT1
AR	PDHA1
PTEN	hsa-miR-302a
RBL1	CCND2
MYC	CKS1B
RBPJ	MAML1
MYC	NDUFV1
TFAP2A	ATP10A
MYCN	hsa-miR-20a
ESR1	CRYZ
JUN	SLC38A6
AR	CCND1
IRF7	ZBP1
TCF7	JUP
TNFSF12	hsa-miR-133a
TP73	TP53
MYB	hsa-miR-155
ETS2	CHRNE
ESR2	CREBBP
USF2	GHRL
ESR1	CCND1
CEBPB	SAA2
GLI1	CSNK1D
JUN	ETS1
TP53	HTT
E2F2	PURB
RARG	POU1F1
E2F1	ZC3H7A
PER2	PER1
RARA	JUP
GLI2	MTSS1
SPI1	TFEC
NR3C2	ATP1A2
SMAD4	COL7A1
REL	CXCL3
NFIC	MATN1
MITF	TYR
AR	PML
MYC	KCNH8
ABL1	RAC2
STAT4	IFNG
STAT1	TNFRSF8
ETS1	ERBB2
MYC	FUT1
MYC	RPS21
FLI1	ID2
MYC	H6PD
HOXA1	PRPH
EP300	PRKX
MYC	PRPSAP1
MYC	NPRL2
CEBPA	TRD@
PPARG	CYP27A1
RXRG	APOC3
STAT1	MYC
POU2F2	SPP1
E2F1	CDCA3
E2F3	PLAU
NFKB1	IGFBP2
GLI3	CSNK1G3
USF1	IL6
HIF1A	EGLN2
GLI2	CSNK1G3
E2F1	MAPRE1
SP1	CLC
STAT3	EP300
TFAP2A	COL6A2
POU2F1	MTCH1
TFAP2A	CHRNA3
TP53	ING1
STAT5B	hsa-miR-16
USF1	PSG1
DDIT3	ATF6B
RELA	HDAC1
PPARA	PDHA1
ATF1	SLC19A1
TP53	CASP3
CEBPA	HNF4A
EGR1	TPO
JUN	TNF
RARA	GADD45B
ATF1	AGT
CEBPA	TK1
TP53	STAT3
CREB3L3	AQP2
TP53	ZMAT3
STAT3	IRF1
AR	MYCN
TFAP2A	ATF2
TP63	S100A2
MYB	SH2D3C
IRF3	PIN1
STAT5A	SOCS7
ESR1	hsa-miR-92a
FOS	CD69
TFAP2A	NTRK3
RELA	AR
WWP1	KIT
E2F2	PPM1J
DTX1	NOTCH3
MYC	NBR1
MYB	TCN2
HOXB13	AR
SMURF2	SMAD7
E2F4	ANLN
ETS1	ATP5B
E2F1	GCLM
MYC	CXCR4
STAT6	EP300
SMG1	hsa-miR-155
PTTG1	ANAPC1
STAT2	PPP2R1A
CTNNB1	CSNK2B
SP1	TNFSF14
NOTCH4	MFNG
MYC	SEC62
E2F2	CELF1
CEBPA	NFYC
POU2F1	LYN
AR	hsa-miR-216a
AR	C21orf33
NFKB1	TRADD
MYC	SIRT1
MYC	COX7C
STAT4	IRF9
RB1	CCNE1
PER2	CRY1
RXRG	PDPK1
SP3	LOR
TP53	KAT5
SP1	FAS
TFAP2A	TFAP2A
NOTCH4	PSEN1
TP53	P2RX4
E2F1	TMEM186
RB1	E2F3
ETV4	FOS
MYC	CFDP1
RELA	FN1
ESR1	hsa-miR-222
ERG	MMP3
E2F4	ACTG1
NFKB1	CXCL3
RARB	MAPK1
E2F1	DPF2
TCF7L1	PPARD
TWIST1	hsa-miR-199a
NFATC3	MAPK14
ZEB1	hsa-miR-200a
ESR2	SMARCA2
NFIC	CYP1A2
STAT5A	COPS2
PGR	VEGFA
JUN	MT1A
E2F4	GNPTG
TFAP2A	MIP
SPI1	hsa-miR-155
SP1	ABCG1
NFIX	ADRA1B
HIF1A	DDIT4L
RARG	FGFR1
WT1	CDKN1A
SMAD3	SF3B2
TP63	DDIT4
MCM3	ORC1
TFAP2A	NT5E
RXRA	ACOX3
E2F1	KCNC4
ATF2	ATF2
MYOG	hsa-miR-133a
SP1	SPP1
RELA	ELF3
STAT4	CCND2
E2F1	CCNA1
SMAD9	ID3
VHL	EPAS1
NFKB1	FAS
JUN	LENEP
ESR1	NR0B2
SP1	SPI1
MYB	EGFR
MYC	TRAP1
SMAD4	RBL2
PGR	MYC
PPARD	HSD11B1
MYB	CHAT
SMAD4	TFDP1
E2F3	hsa-miR-16
CEBPD	C3
NFKBIB	RELA
IRF7	CHUK
E2F2	BCL9L
NKD2	DVL3
STAT5A	OSM
ETS2	LIF
FLI1	GP6
MYC	HSF2BP
TFAP2A	SERPINE1
E2F2	HIST1H2BL
ETS1	SOCS1
IRF3	CD80
RELA	PITX3
TFAP2A	MYB
TGFB1	hsa-miR-200b
JUN	HRAS
MYB	COL1A1
SP1	GAST
E2F1	PALB2
CREB1	TFRC
RELA	CDH13
MYC	SERPINE2
MYC	TGFB1
MYC	SEC23B
GLI3	WNT1
RARA	PLAT
E2F1	OXTR
CEBPA	KCNMA1
E2F4	PRKG2
ETS2	SPP1
MCM7	CDC45
ETS2	TRB@
NFKB1	SLC6A4
HIF1A	hsa-miR-373
NOTCH4	RBPJ
POU2F1	ITGAX
GLI3	WNT9B
MAX	CCND1
USF1	CIITA
NFKB1	IL6
GLI1	WNT10B
PPARD	ANGPTL4
JUN	LOX
MYC	ILK
AR	ACOX1
USF1	ESR1
RARA	RARB
HOXD3	ITGB1
MYC	AGPS
HOXA10	ITGB3
MCM6	ORC1
NOTCH3	RBPJ
PAX8	NCAM1
TP53	DDIT4
MCM4	ORC1
NFKBIA	CASP8
JUN	CLN5
MYC	KLF1
E2F4	C2orf18
HIF1A	EPX
ESR1	MYB
E2F1	HIST2H2AC
NFATC2	MAPK8
MYB	VAV1
NFKBIA	TRADD
TFDP2	RBL1
CEBPA	KIAA0146
MYC	DKC1
TP53	APCS
E2F2	ERH
SMAD3	TIMP1
E2F1	GPX3
MYB	SEC62
STAT3	PIAS1
HIF1A	ALAS2
SMAD1	SMAD4
E2F1	DPH2
NFKB1	CXCL10
RARB	NCOA3
MYC	TNFAIP1
IKBKG	TRAF2
SPI1	FLT3
ETS2	TERT
E2F2	SUZ12
FOS	BATF3
TP53	SESN2
MYC	PDCD10
AR	EGFR
NOTCH2	DTX2
SP3	AOX1
SP1	AKR1B1
E2F1	AP1B1
NFATC2	MAPK14
TFAP2A	CNTN1
ESR1	EGFR
E2F1	ARC
NEUROG3	HES1
RXRB	ACSL3
ATF2	INS
LEF1	CCND1
TFAP2A	GLI1
E2F1	FGG
MYC	ICAM1
PAX8	RXRG
STAT5A	PIAS1
POU2F2	IL2
RXRG	ACOX3
NPAS2	PER1
JUN	SPRR1A
SIX1	hsa-miR-200c
E2F1	ZMYM5
TP53	RPS6KA1
AR	MIF
STAT3	FCGR1A
WWP1	FLT1
MYB	PTGS2
HIF1A	KDR
E2F1	C16orf78
NOTCH2	JAG1
E2F4	ZNF267
TP53	PIK3CA
POU3F2	IFNAR1
NFIC	NPY
E2F1	RBL1
MYC	ETFA
E2F1	RAD51
GLI2	PTCH2
MYC	TGFB2
FOS	MAPK14
USF1	APOC3
TFAP2A	DRD1
MYC	ZNF134
NFKBIA	AKT3
NFYA	CIITA
E2F1	AK3
AR	PPBP
E2F1	TBC1D16
ZFP42	hsa-miR-302a
LEF1	DCT
MYC	MAGOH
SOX17	TCF7
E2F2	PLAU
REL	F3
E2F2	BECN1
ATF4	VIP
SMAD4	MYC
E2F2	LRP3
MYC	KIF20B
SP1	MET
PPARG	OLR1
MYC	SAP18
WT1	SOD1
TP53	CLK1
EPAS1	PGF
SP1	HOXA7
ONECUT1	PDX1
ESRRG	hsa-miR-127
TLX3	hsa-miR-18a
STAT3	CSRP1
AR	CDH13
USF2	BRCA2
MYC	hsa-miR-7
IKBKG	NFKBIE
MYC	PTPRF
E2F3	SERPINE1
E2F1	POLA2
SP3	MAT2B
MYC	hsa-miR-20b
SOX17	TCF7L1
MYC	GRK4
TP53	RPRM
MYC	SHMT1
SP1	IL10
STAT6	PIM1
E2F2	ZNF616
ETS2	CDK1
HIF1A	NOS2
AR	HOXC8
SP1	LEF1
MCM4	ORC5
ETS1	PSEN1
TFDP2	RB1
SP1	EGR1
STAT5B	CCND2
MYB	HNRNPR
NFATC4	MAPK11
NFKB1	THBD
IRF1	hsa-miR-155
TFAP2A	HIP1
ERG	ICAM2
MYC	COASY
GLI3	WNT5A
MYC	RPL8
NFIC	SMUG1
TP53	MCM7
SP1	MMP2
TFAP2A	HEXB
STAT5B	BCL6
JUN	CDC42
SMAD4	TIMP1
CEBPB	HSP90AA2
IRF7	IFNA8
ORC2	MCM6
RARA	CD38
ETS1	FOSL1
ETS1	BRCA2
ESR1	hsa-miR-17
STAT5B	TIMP3
STAT5B	EP300
STAT4	EP300
AR	TG
SMAD5	ID2
JUN	PPARA
SMAD3	CTNNB1
STAT3	PIAS3
SP3	F3
TP53	TNFRSF10A
GLI2	BCL2
E2F2	OAT
E2F1	DDO
NFKB1	AKT3
MYC	PDK3
HOXB1	OTX2
TFAP2A	MIPEP
E2F1	UMPS
TFAP2A	ATP6V1B2
SPI1	ITGB2
RELA	NOS2
SP4	PDE6B
E2F1	GALNT2
MYC	MAN2A1
MYC	FXR1
CEBPA	ENPP3
NFKB1	CCND2
ESR1	FOS
NFKB1	BCL2
E2F2	KCNG4
TFAP2A	ADH6
IRF5	IL1B
SPI1	P2RY10
AR	PTHLH
CREB3	PRKX
MYB	PDE4DIP
ESR1	TFAP2C
SP1	HNF4A
MYC	FOXM1
E2F1	SLC14A2
TFAP2A	TIMP2
NFKB1	FYN
E2F2	MEMO1
GLI3	WNT8A
MYC	SFXN3
HDAC1	RB1
SMAD3	COL6A1
NOTCH2	JAG2
PER2	CSNK1D
SMAD7	RNF111
RFXANK	CIITA
CREB1	CYR61
SP1	MNDA
E2F2	CLIP1
TP53	SMPD1
EGR1	TGFB1
SP1	MIP
MYC	AMPD2
SPI1	PML
STAT2	SOCS3
E2F2	AMPD3
NFKBIA	AKT1
PPARA	CPT2
F2	hsa-miR-222
E2F1	HMGB1
MYB	EPCAM
E2F4	RPS3A
ATF2	HFE
NFKB1	MAPK14
HIF1A	ARNT2
TP53	EGFR
E2F1	HPS4
MYC	AKR1A1
POU3F2	GNRH1
TP53	MAPK10
CREB1	IFNG
EP300	LEF1
EP300	hsa-miR-200c
GLI1	BTRC
EIF2AK2	EIF2S1
E2F1	NCOA4
RELA	PPP2R1B
TFAP2A	F2R
ETS1	MMP12
RELA	AFP
GLI2	WNT8A
JUN	MMP13
MCM4	ORC6
MYC	ZFP36L2
STAT3	SOCS1
CREB1	NRAS
AR	GADD45B
ETS1	CSNK2A1
IRF7	IFNA1
PPARA	EHHADH
MYC	PFKFB4
LEF1	DLL1
PPARG	PTGS2
ABL1	CRKL
SMAD6	SMURF2
SMAD7	IFNG
RBL2	MYC
JUN	FOLH1B
RELA	TNFRSF10A
MYC	SRP54
MYC	hsa-miR-18a
ARNTL	PER3
ELK1	PLAT
AR	FABP1
TP53	LITAF
E2F4	MTHFD1
AR	HOXD4
ETV4	SURF2
PER3	CLOCK
PPARA	APOBR
JUN	PPP4C
E2F1	KCNG4
SMAD5	SMAD6
TFAP2A	FGFR3
GLI1	ASIC2
ETS1	MMP3
MYB	FGF13
ABL1	EPHB1
ATF4	RPS6KA2
NFKB1	PPP2CB
PDX1	HNF4A
CEBPA	E2F1
AR	PKD1
TFAP2A	MADCAM1
E2F4	NFKB2
E2F1	ALKBH4
CEBPD	MIA
BCR	hsa-miR-155
EGR1	CDH13
WT1	NPHS1
STAT5A	ABL1
TCF7	EP300
ESPL1	RAD21
SP1	HMBS
RXRG	SORBS1
JUN	DHX8
EGR1	hsa-miR-132
ESR1	NOS2
RXRA	ACSL3
PPARG	CYP19A1
STAT5A	IGF1
NFKB2	BCL2
POU2F1	GTF2B
STAT1	CXCL11
USF1	CEBPA
MYC	VHL
SRSF1	hsa-miR-221
AR	DRD1
E2F4	NFYA
SMAD4	TGFB1
TP53	LIG3
RELA	TRAF4
ETS1	ANPEP
MYF5	hsa-miR-206
AR	MAPK1
ETS1	CASP4
TFAP2A	GLUD1
STAT5A	CD40
RELA	NOD1
GLI2	PRKACA
E2F1	MTHFD1
ELK1	ERBB2
ABL1	EPHA2
USF1	TNFRSF8
SPI1	CD33
E2F1	P2RY4
MYC	hsa-miR-19b
HTT	CLTA
E2F4	FAM173A
MCM3	ORC6
MYC	APBA3
SMAD7	SMAD3
NFKBIA	IKBKG
PER2	PER2
E2F1	COX6A2
CEBPB	SPINK1
E2F1	TMEM48
HIF1A	MDK
ATF2	PLAT
PPARA	FADS2
MYC	MEIS1
CREBBP	STAT1
FOS	HSPA1A
USF1	GTF2I
E2F1	hsa-miR-106a
E2F1	IKZF1
E2F4	FDFT1
NFKB1	KCNH4
ETS1	CD53
CEBPD	HMGCS1
CEBPA	LBP
PPARA	SCP2
CREB1	ADRA1A
ESR1	TERT
EGR2	HOXA2
ETS1	MAGEA4
TCF7	SMAD4
PER2	SKP1
MYOG	hsa-miR-1
ATF1	STAT3
TFAP2A	SERPINA3
MYC	HLA-DPB1
SP1	IL2
SMAD9	SMAD4
E2F2	SSFA2
MYC	CBX3
E2F1	PTPN7
MYC	SRI
MYC	EIF4B
CEBPA	SOD1
ETS2	CHGA
JUN	SPRR1B
E2F4	ABCG1
STAT5A	PRF1
TP53	FAS
E2F5	RBL1
USF1	ATP10A
EPAS1	EGLN1
HMGA1	hsa-miR-101
ETS1	PTGS2
ESR1	CGA
HNF1A	hsa-miR-122
ERG	COL11A2
WT1	TP53
E2F1	MMP14
E2F1	CCNE1
ATF2	ATF3
MYC	RBM8A
ESR1	PPARG
E2F2	BRD2
RBL1	E2F4
E2F4	MYC
CEBPA	IGF1
TP53	ABCC1
MYC	PTP4A1
regulator_symbol	target_symbol
RELB	CDKN1A
SOX2	hsa-miR-302a
ETS2	CCNA2
ETS1	NOL3
CEBPB	ABCC2
SPI1	PDGFRB
ESR1	NT5E
STAT1	CLC
USF1	ABCA1
RARA	GSTP1
MYC	NME2
MCM2	DBF4
NFYC	CIITA
HIF1A	CA9
CEBPB	CD19
TFAP2C	ESR1
CEBPA	IRS1
NKX2-5	hsa-miR-92a
NFKB1	PTPN13
MYC	HEXIM1
SMAD3	RBL1
ONECUT1	NEUROG3
NPAS2	RORA
RUNX1T1	CSF1R
IKBKG	IRS4
TP53	LGALS3
MAX	CKS1B
PTEN	hsa-miR-302b
RARA	NCOA1
MYC	NFKBIB
MYC	IGF2R
PPARD	UCP3
RARB	S100A9
NFIC	OAT
SMAD1	FLNA
E2F2	BLVRA
BRCA1	PCNA
E2F4	PPIA
NOTCH4	DTX1
HOXD9	HOXD9
RBPJL	HES5
TFAP2A	PDHA1
PER1	BTRC
E2F1	KDM4C
TFAP2A	ADRB1
MYB	CA7
USF1	XDH
MYC	hsa-miR-141
STAT6	SOCS3
MYC	LGALS1
ARHGAP35	THY1
STAT5B	CREBBP
SMAD5	ID1
ATF2	FOS
ETS1	IFNG
GLI2	CSNK1A1
RARB	CETP
E2F1	FEN1
MECOM	CTBP1
RELA	PPP2CB
SP3	OPRM1
E2F4	CSTF1
PPARG	EDN1
USF1	GLI1
SMAD4	ETS1
TP53	E2F5
NFIC	WT1
E2F2	TH
CREB1	SMAD9
E2F4	PDE9A
E2F1	LOC81691
NFKB1	MAVS
MYC	CDK4
ATF2	CCNA1
RXRG	CPT1C
SP1	MUC2
HIF1A	EP300
E2F1	MFSD6L
RARA	ICAM1
E2F1	ERCC8
TP53	TERT
ETS2	PSEN1
NFKB1	hsa-miR-125b
NOTCH3	DVL3
SMAD4	SMAD5
NFKB1	ATF3
RBL1	CDK4
STAT1	HSP90AA2
EGR1	hsa-miR-455
RBPJL	KAT2A
LEF1	CTBP1
RARB	SMARCA2
E2F2	NDUFAB1
SP1	CDH3
CEBPB	IL1B
NFKB1	MMP9
MYB	C1QBP
MCM2	CDC45
IKBKB	CASP10
E2F1	TMOD3
FLI1	POLR2G
CEBPD	ALOX5AP
CREB3L3	PRKACG
MYC	SMC1A
RARA	TGFB2
CTNNB1	CCND3
RARA	POU5F1
RARA	FGFR1
LEF1	CLDN2
TFAP2A	NNAT
IKBKB	IRAK3
ABL1	EPHA4
PPARG	GDEP
ATF4	CAMK2D
ATF1	INHBA
ERG	MMP2
APC	TBL1Y
RB1	CCND1
MCM5	ORC6
STAT4	PIAS1
CREB1	ADRA1D
POU2F1	NAT1
PPARG	GATA3
MYC	SRMS
SMAD3	TGFBR2
TFAP2A	AMPH
IL6	hsa-miR-148a
RUNX1	SPI1
NFIC	GH2
MYB	IGF1R
E2F4	TEAD4
JUN	MUC4
E2F2	CCDC33
SP1	PAFAH1B1
ATF1	MED21
PPARA	DHRS4
E2F1	hsa-miR-93
ERG	CDH5
MYC	MAPK7
E2F1	ARL10
PDGFB	hsa-miR-29a
TP53	hsa-miR-215
RXRG	APOA5
TCF7L1	CTBP2
HIF1A	CDH13
RARB	KLF5
HDAC2	RB1
MYB	POLA2
MYC	PTOV1
MYB	PTGS1
ESR1	DFFB
RXRG	UBC
SMAD4	EDN1
POU2F2	PNOC
RXRA	ACADL
SMAD4	CDKN2B
CREB1	ATF3
TFAP2A	PGRMC1
EGR1	hsa-miR-10a
ETS1	TNFRSF8
SMAD4	NKX2-1
MYC	PRDM8
ATF6	ATP2A2
E2F2	DCAF7
ETS1	MGAT5B
GLI1	WNT3A
E2F4	LIME1
AR	LPL
SMURF2	TGFBR2
MYB	MNDA
MYC	CXCL2
SP1	MCTS1
ESR1	CDKN1A
ESR2	CRYZ
TFAP2A	NRGN
GLI3	BMP2
ESR1	CYP1B1
MYC	TCF7L2
NOTCH4	DTX4
STAT2	PPP2CB
TCF7L2	MMP7
PPARA	UCP1
MYC	NDUFS6
MYC	NDUFS1
NFIC	JUN
MYC	DFFA
NFIC	PFKFB1
BRCA1	AREG
E2F1	POLR3F
PPARG	SORBS1
E2F1	TRERF1
PPARA	CYP4A22
MAPK8	IL8
NFIC	ADA
RBPJ	HDAC2
NFATC4	MAPK9
TP53	NOL3
ESR1	PTPRG
E2F2	C1S
MYC	SNRPA
MAX	MAPK14
E2F4	H2AFZ
E2F2	EPM2A
STAT4	SOCS3
SP1	IGFBP3
CEBPA	SLC9A1
WT1	NOV
TP53	MAD1L1
POU2F1	CXCR5
SP1	FCAR
IRF7	TBK1
PGR	ALB
NFIA	ALDOA
E2F1	TFIP11
MYC	HBA2
TP53	MYC
CEBPA	LSP1
E2F4	TSNAX
AR	ACOX2
E2F1	MRPL3
RXRB	CPT2
E2F4	SMC2
JUN	IFNB1
NFKB1	EBI3
POU2F1	HPGDS
MYC	ATF7
AR	CYP1A1
TFAP2A	GAST
REL	PTGS2
ESR2	hsa-miR-27b
TFAP2A	TPH1
PPARD	UBC
REL	IL2RA
POU2F1	AKR1C2
E2F1	RPL10A
MYC	LSP1
JUN	VEGFA
E2F1	SEZ6L2
E2F4	CCNA2
E2F2	PKD1L1
E2F1	TIGD3
NPAS2	RORB
E2F4	EIF2B2
E2F2	LYPLAL1
STAT1	CCND1
MYC	SEC61B
RXRA	CYP8B1
PPARG	SERPINE1
SMAD2	ZFYVE16
STAT2	PIAS3
HOXA4	TH
MYC	hsa-miR-26b
TFAP2A	REV3L
CEBPB	TF
CREB1	CYP11A1
ABL1	CRK
MDM4	MDM2
TFAP2A	MMP2
NFKBIB	CHUK
CEBPA	MMP12
TGFB1	hsa-miR-155
TP53	S100A8
CREB1	CD8A
E2F4	RFC2
LEF1	RAG2
IFNB1	hsa-miR-145
E2F1	C16orf62
E2F4	PSMB8
MYC	VAPA
CREB1	SLC9A1
E2F1	HOXB8
JUN	PSORS1C2
SP1	TERT
FOS	SPRR3
CREB1	NR4A3
IKBKG	IRS2
RELA	TLR4
NFKB1	hsa-miR-21
SP1	CDC25C
SP3	CD14
NFKB1	TFF3
CEBPA	F8
SPI1	ACP5
PGR	PIK3CA
ETS2	MYC
MYB	ALOX5
E2F1	PIH1D1
MYCN	hsa-miR-18a
E2F4	APLN
STAT6	CCND2
TP53	ATM
MYC	PREP
ETV4	TGFBR2
MYC	PMVK
HIF1A	PFKFB2
NCOR2	RBPJL
CEBPB	CRH
ATF1	NR3C2
CLOCK	PER3
IKBKG	TANK
PPARG	IL6
E2F1	TMBIM1
MYC	SIM2
RB1	CCNA2
E2F1	HK1
NFKB1	PTGS2
MYB	DKC1
USF1	IGF2R
ETS1	ITGA5
TP53	AMH
ZEB2	hsa-miR-200c
RBPJ	HES5
E2F4	PWP2
EGR1	hsa-miR-191
AR	BCL2
MYC	PSMD3
BMP4	hsa-miR-200b
AR	PLAU
CREB1	TGFB3
ATF4	DISC1
ESR1	HSPB1
NFE2L2	EIF2AK4
NFKB1	MSX1
E2F2	KIAA0586
DDIT3	ATF6
FLI1	MED21
IRF5	IL12B
PPARG	ADAMTS3
RXRB	APOA1
SMAD3	COL6A3
JUN	TNFAIP6
E2F4	PPP2R2B
SMAD3	DSPP
TFAP2A	PENK
RARA	ABCB1
TP63	hsa-miR-374a
CREB3L2	MITF
PPARD	CPT1C
STAT5A	PIM1
CREB5	PRKACG
JUN	MAPK1
ESR1	GADD45G
PGR	MAPK12
PPARG	FABP4
RELA	VEGFC
ORC2	CDC6
MYC	AOX2P
ATF1	TEAD1
RELA	AREG
FOS	KRT16
E2F1	KRT82
TCF7	SOX17
JUN	F3
FOS	NOS1
SOS1	SPRY1
SP1	MCAM
JUN	PDHA1
MAX	PIAS3
RARG	INS
HIF1A	CDKN1B
E2F1	RBP3
GLI3	WNT5B
E2F1	HOXB9
E2F4	GLUD1
TFAP2A	CDH17
MYC	CCKBR
TFAP2A	FASN
NFKB1	AKR1B1
TP53	HMGN2
IRF5	TNF
CREB1	LOR
TCF7L1	FOSL1
E2F1	RPL36A
SP1	ALOX5
NFIC	RGN
CTNNB1	FER
CREB1	TH
CREB1	NTS
E2F1	TXNDC15
PPARG	APOE
RARA	NCOR1
NFAT5	PPP3CA
SP1	ARID4A
TFAP2A	PTGDS
EPAS1	ARNT
TFAP2A	IGFBP2
CREB1	TOP1
POU2F1	TOP1
MECP2	hsa-miR-184
MYC	SLC2A4
TP53	ABCB1
AR	SLC5A5
ELK4	FOS
MYC	RPL19
TFAP2A	SLC19A1
MYC	GTF2H2
TP53	NLRC4
USF2	LIPC
NFATC3	PPP3CA
EGR1	hsa-miR-200b
ARNTL	CSNK1D
SPI1	hsa-miR-19b
HOXB7	NUDT6
IRF7	IKBKE
CTNNB1	MET
CREB1	POLB
RELA	MAP3K1
MYC	IMPA2
IRF3	IKBKE
NFKB1	PPP2R4
NOTCH3	ADAM17
TFAP2A	IFNG
SP3	F2R
NFKB1	CCR7
JUN	COL1A1
SP1	JUP
STAT1	NOS2
ETS2	MMP9
STAT3	IL2RA
GLI3	WNT11
ETS2	NTRK1
E2F1	CDK11B
GLI2	WNT6
E2F1	FAM59A
RBPJL	CIR1
STAT1	IRF1
E2F1	PIGU
USF1	SP3
NFKB1	VEGFC
NOTCH3	DTX3
GLI2	PRKX
SP1	CIB2
MYC	ARPP19
RUNX1	CSF1R
SP1	TNFRSF10A
AR	CPT1B
ESR1	TAC3
SMAD2	SMAD6
CTNNB1	CSNK1A1
BMP2	hsa-miR-31
TCEB2	HIF1A
MYB	SNRPE
AR	RARA
HIF1A	RBX1
CREB1	SLC19A1
ETS1	LCK
E2F1	SAFB2
POU2F1	NOL3
E2F1	SPG21
TP53	AFP
CEBPA	hsa-miR-1
PGR	OVGP1
NCOA4	NRAS
MYC	CD97
WT1	EGR1
RXRA	FABP4
CEBPA	MSR1
POU2F1	POU1F1
ESR1	SP1
RBPJ	MAML3
MYC	CRIPT
E2F1	HERPUD1
RELA	NFKBIA
PIAS1	STAT4
PAX6	KRT12
SP1	CEACAM5
MYC	TGFBRAP1
ETS1	IL3
JUN	UBTF
SPI1	hsa-miR-23a
JUN	ME2
ATF1	IL10
